ID_Cliente,Nome_Cliente,id_estado,sigla,estado,regiao,ID_Venda,Data,SKU_Produto,Categoria,Nome_Produto,Quantidade,Preco,valor_venda,Canal
451,Eduardo Alves,7,DF,Distrito Federal,Centro-Oeste,178,2023-06-10,SKU-30676,Brinquedos,Urso de Pelúcia,1,93.4,93.4,Online
452,Letícia da Rocha,2,AL,Alagoas,Nordeste,282,2023-12-10,SKU-20568,Eletrônicos,Roteador Wi-Fi,1,491.41,491.41,Online
452,Letícia da Rocha,2,AL,Alagoas,Nordeste,375,2023-12-31,SKU-37873,Casa,Ventilador de Mesa,1,270.78,270.78,Online
452,Letícia da Rocha,2,AL,Alagoas,Nordeste,624,2023-06-01,SKU-37178,Eletrônicos,Carregador Portátil,9,53.67,483.03000000000003,Online
453,Laura Campos,20,RN,Rio Grande do Norte,Nordeste,40,2023-12-28,SKU-86759,Eletrônicos,Smartwatch,3,185.34,556.02,Online
453,Laura Campos,20,RN,Rio Grande do Norte,Nordeste,545,2023-04-03,SKU-72849,Casa,Cortina Blackout,4,234.54,938.16,Online
454,Dr. Lucas Gabriel da Rosa,6,CE,Ceará,Nordeste,306,2023-01-01,SKU-68595,Roupas,Camiseta Masculina,3,47.57,142.71,Online
454,Dr. Lucas Gabriel da Rosa,6,CE,Ceará,Nordeste,406,2023-07-09,SKU-36297,Roupas,Jaqueta de Couro,3,1959.53,5878.59,Online
454,Dr. Lucas Gabriel da Rosa,6,CE,Ceará,Nordeste,518,2023-12-28,SKU-46571,Roupas,Camisa Social,8,166.94,1335.52,Online
455,Bernardo Silveira,19,RJ,Rio de Janeiro,Sudeste,319,2023-03-13,SKU-47220,Roupas,Tênis Esportivo,1,164.48,164.48,Online
455,Bernardo Silveira,19,RJ,Rio de Janeiro,Sudeste,522,2023-02-20,SKU-77662,Esporte,Tapete de Yoga,1,80.11,80.11,Online
455,Bernardo Silveira,19,RJ,Rio de Janeiro,Sudeste,777,2023-01-03,SKU-72849,Casa,Cortina Blackout,2,234.54,469.08,Online
456,Sarah Ramos,2,AL,Alagoas,Nordeste,294,2023-05-20,SKU-20568,Eletrônicos,Roteador Wi-Fi,1,491.41,491.41,Online
456,Sarah Ramos,2,AL,Alagoas,Nordeste,635,2023-11-19,SKU-74214,Casa,Conjunto de Panelas,8,634.4,5075.2,Online
457,Mariana Pinto,15,PB,Paraíba,Nordeste,15,2023-05-08,SKU-50582,Eletrônicos,Laptop,4,4526.6,18106.4,Online
457,Mariana Pinto,15,PB,Paraíba,Nordeste,618,2023-04-13,SKU-53822,Brinquedos,Quebra-cabeça,9,122.47,1102.23,Online
458,Enrico Cardoso,15,PB,Paraíba,Nordeste,304,2023-06-25,SKU-26460,Casa,Almofada Decorativa,6,73.62,441.72,Online
458,Enrico Cardoso,15,PB,Paraíba,Nordeste,345,2023-03-16,SKU-59736,Roupas,Blusa de Moletom,2,154.46,308.92,Online
458,Enrico Cardoso,15,PB,Paraíba,Nordeste,457,2023-03-10,SKU-79560,Brinquedos,Patinete Infantil,1,131.58,131.58,Online
459,Alexia Nascimento,15,PB,Paraíba,Nordeste,431,2023-11-08,SKU-49210,Eletrônicos,Tablet,8,715.28,5722.24,Online
459,Alexia Nascimento,15,PB,Paraíba,Nordeste,571,2023-04-22,SKU-30676,Brinquedos,Urso de Pelúcia,8,93.4,747.2,Online
459,Alexia Nascimento,15,PB,Paraíba,Nordeste,959,2023-01-07,SKU-42823,Eletrônicos,TV LED,7,4350.2,30451.399999999998,Online
461,Agatha da Rosa,22,RO,Rondônia,Norte,258,2023-09-20,SKU-22668,Brinquedos,Carrinho de Controle Remoto,1,273.79,273.79,Loja Física
462,Davi Luiz Moreira,1,AC,Acre,Norte,638,2023-07-16,SKU-74214,Casa,Conjunto de Panelas,5,634.4,3172.0,Online
463,Otávio Nunes,4,AM,Amazonas,Norte,421,2023-08-01,SKU-19290,Esporte,Bola de Futebol,9,184.44,1659.96,Loja Física
465,Matheus Lima,22,RO,Rondônia,Norte,707,2023-10-30,SKU-59736,Roupas,Blusa de Moletom,7,154.46,1081.22,Online
466,Bruna Cavalcanti,9,GO,Goiás,Centro-Oeste,912,2023-07-10,SKU-56364,Casa,Conjunto de Talheres,1,68.89,68.89,Loja Física
467,Alexia Cardoso,18,PI,Piauí,Nordeste,114,2023-06-25,SKU-74214,Casa,Conjunto de Panelas,2,634.4,1268.8,Online
467,Alexia Cardoso,18,PI,Piauí,Nordeste,747,2023-06-27,SKU-26147,Esporte,Skate,5,157.01,785.05,Online
467,Alexia Cardoso,18,PI,Piauí,Nordeste,918,2023-04-22,SKU-91071,Roupas,Sapatilhas Femininas,4,150.05,600.2,Online
468,Dra. Melissa Campos,23,RR,Roraima,Norte,107,2023-01-11,SKU-30676,Brinquedos,Urso de Pelúcia,7,93.4,653.8000000000001,Loja Física
468,Dra. Melissa Campos,23,RR,Roraima,Norte,594,2023-07-03,SKU-25095,Brinquedos,Jogo de Tabuleiro,4,190.34,761.36,Loja Física
468,Dra. Melissa Campos,23,RR,Roraima,Norte,810,2023-12-03,SKU-20895,Casa,Espelho de Parede,7,226.92,1588.4399999999998,Loja Física
468,Dra. Melissa Campos,23,RR,Roraima,Norte,952,2023-12-22,SKU-68595,Roupas,Camiseta Masculina,5,47.57,237.85,Loja Física
469,Sr. Luiz Otávio Freitas,21,RS,Rio Grande do Sul,Sul,961,2023-11-26,SKU-99850,Roupas,Vestido Feminino,2,354.77,709.54,Loja Física
470,Maitê Silveira,11,MT,Mato Grosso,Centro-Oeste,690,2023-12-04,SKU-19290,Esporte,Bola de Futebol,4,184.44,737.76,Online
470,Maitê Silveira,11,MT,Mato Grosso,Centro-Oeste,798,2023-06-28,SKU-73390,Casa,Luminária de Mesa,6,35.83,214.98,Online
471,Marcelo Nogueira,12,MS,Mato Grosso do Sul,Centro-Oeste,182,2023-10-16,SKU-59736,Roupas,Blusa de Moletom,4,154.46,617.84,Online
471,Marcelo Nogueira,12,MS,Mato Grosso do Sul,Centro-Oeste,244,2023-12-16,SKU-30274,Brinquedos,Kit de Desenho,9,148.7,1338.3,Online
471,Marcelo Nogueira,12,MS,Mato Grosso do Sul,Centro-Oeste,772,2023-08-23,SKU-26460,Casa,Almofada Decorativa,8,73.62,588.96,Online
471,Marcelo Nogueira,12,MS,Mato Grosso do Sul,Centro-Oeste,855,2023-03-23,SKU-35933,Esporte,Halteres de Academia,9,249.82,2248.38,Online
472,Pedro Miguel da Cunha,3,AP,Amapá,Norte,171,2023-01-13,SKU-94109,Brinquedos,Kit de Cozinha Infantil,4,136.43,545.72,Loja Física
472,Pedro Miguel da Cunha,3,AP,Amapá,Norte,347,2023-03-28,SKU-50582,Eletrônicos,Laptop,9,4526.6,40739.4,Loja Física
473,Dr. André Peixoto,16,PR,Paraná,Sul,301,2023-11-03,SKU-19290,Esporte,Bola de Futebol,5,184.44,922.2,Online
474,Nicolas Barbosa,23,RR,Roraima,Norte,205,2023-04-27,SKU-72849,Casa,Cortina Blackout,1,234.54,234.54,Online
475,Olivia Lopes,10,MA,Maranhão,Nordeste,365,2023-05-19,SKU-47207,Esporte,Bicicleta Mountain Bike,7,1671.59,11701.13,Loja Física
475,Olivia Lopes,10,MA,Maranhão,Nordeste,741,2023-06-29,SKU-72688,Eletrônicos,Smartphone,1,2718.36,2718.36,Loja Física
476,Alícia das Neves,12,MS,Mato Grosso do Sul,Centro-Oeste,158,2023-03-05,SKU-46571,Roupas,Camisa Social,4,166.94,667.76,Online
476,Alícia das Neves,12,MS,Mato Grosso do Sul,Centro-Oeste,226,2023-10-02,SKU-37178,Eletrônicos,Carregador Portátil,5,53.67,268.35,Online
476,Alícia das Neves,12,MS,Mato Grosso do Sul,Centro-Oeste,657,2023-02-22,SKU-19189,Brinquedos,Blocos de Montar,10,167.64,1676.3999999999999,Online
477,Dra. Larissa da Mota,3,AP,Amapá,Norte,318,2023-05-14,SKU-37178,Eletrônicos,Carregador Portátil,1,53.67,53.67,Loja Física
477,Dra. Larissa da Mota,3,AP,Amapá,Norte,383,2023-05-21,SKU-46571,Roupas,Camisa Social,5,166.94,834.7,Loja Física
477,Dra. Larissa da Mota,3,AP,Amapá,Norte,739,2023-09-18,SKU-30274,Brinquedos,Kit de Desenho,1,148.7,148.7,Loja Física
477,Dra. Larissa da Mota,3,AP,Amapá,Norte,927,2023-09-30,SKU-77662,Esporte,Tapete de Yoga,7,80.11,560.77,Loja Física
478,Ana Carolina da Cunha,11,MT,Mato Grosso,Centro-Oeste,291,2023-11-20,SKU-50582,Eletrônicos,Laptop,6,4526.6,27159.600000000002,Online
478,Ana Carolina da Cunha,11,MT,Mato Grosso,Centro-Oeste,944,2023-06-04,SKU-31191,Esporte,Esteira Elétrica,3,1862.8,5588.4,Online
478,Ana Carolina da Cunha,11,MT,Mato Grosso,Centro-Oeste,970,2023-12-31,SKU-68595,Roupas,Camiseta Masculina,1,47.57,47.57,Online
479,Bruno da Luz,16,PR,Paraná,Sul,832,2023-04-08,SKU-19290,Esporte,Bola de Futebol,7,184.44,1291.08,Online
479,Bruno da Luz,16,PR,Paraná,Sul,901,2023-08-05,SKU-11521,Brinquedos,Boneca,6,142.37,854.22,Online
479,Bruno da Luz,16,PR,Paraná,Sul,978,2023-08-14,SKU-77662,Esporte,Tapete de Yoga,7,80.11,560.77,Online
480,Raul da Rosa,18,PI,Piauí,Nordeste,16,2023-12-20,SKU-92162,Eletrônicos,Alto-falante Bluetooth,4,1198.31,4793.24,Loja Física
480,Raul da Rosa,18,PI,Piauí,Nordeste,170,2023-03-29,SKU-25095,Brinquedos,Jogo de Tabuleiro,7,190.34,1332.38,Loja Física
480,Raul da Rosa,18,PI,Piauí,Nordeste,734,2023-03-16,SKU-94109,Brinquedos,Kit de Cozinha Infantil,9,136.43,1227.8700000000001,Loja Física
481,Ana Sophia Campos,12,MS,Mato Grosso do Sul,Centro-Oeste,198,2023-10-06,SKU-97371,Esporte,Patins,3,237.06,711.1800000000001,Online
481,Ana Sophia Campos,12,MS,Mato Grosso do Sul,Centro-Oeste,403,2023-06-29,SKU-30274,Brinquedos,Kit de Desenho,3,148.7,446.09999999999997,Online
481,Ana Sophia Campos,12,MS,Mato Grosso do Sul,Centro-Oeste,538,2023-03-13,SKU-73390,Casa,Luminária de Mesa,1,35.83,35.83,Online
481,Ana Sophia Campos,12,MS,Mato Grosso do Sul,Centro-Oeste,759,2023-11-20,SKU-28878,Roupas,Calça Jeans,5,123.17,615.85,Online
481,Ana Sophia Campos,12,MS,Mato Grosso do Sul,Centro-Oeste,917,2023-05-26,SKU-28878,Roupas,Calça Jeans,8,123.17,985.36,Online
482,Lucas Gabriel da Cruz,4,AM,Amazonas,Norte,665,2023-05-30,SKU-69331,Casa,Organizador de Gavetas,6,136.47,818.8199999999999,Loja Física
482,Lucas Gabriel da Cruz,4,AM,Amazonas,Norte,960,2023-03-04,SKU-72688,Eletrônicos,Smartphone,1,2718.36,2718.36,Loja Física
483,João Guilherme Gomes,19,RJ,Rio de Janeiro,Sudeste,39,2023-05-16,SKU-10889,Eletrônicos,Câmera Digital,7,5602.01,39214.07,Loja Física
484,Thales Nunes,26,SE,Sergipe,Nordeste,260,2023-10-06,SKU-35933,Esporte,Halteres de Academia,1,249.82,249.82,Online
484,Thales Nunes,26,SE,Sergipe,Nordeste,491,2023-09-25,SKU-49210,Eletrônicos,Tablet,9,715.28,6437.5199999999995,Online
484,Thales Nunes,26,SE,Sergipe,Nordeste,579,2023-10-01,SKU-46571,Roupas,Camisa Social,5,166.94,834.7,Online
484,Thales Nunes,26,SE,Sergipe,Nordeste,637,2023-06-09,SKU-30274,Brinquedos,Kit de Desenho,10,148.7,1487.0,Online
485,Kaique Azevedo,3,AP,Amapá,Norte,710,2023-12-06,SKU-69331,Casa,Organizador de Gavetas,7,136.47,955.29,Loja Física
485,Kaique Azevedo,3,AP,Amapá,Norte,899,2023-02-27,SKU-56364,Casa,Conjunto de Talheres,5,68.89,344.45,Loja Física
487,Lucas Costela,17,PE,Pernambuco,Nordeste,79,2023-10-18,SKU-47207,Esporte,Bicicleta Mountain Bike,6,1671.59,10029.539999999999,Loja Física
487,Lucas Costela,17,PE,Pernambuco,Nordeste,157,2023-09-06,SKU-26147,Esporte,Skate,1,157.01,157.01,Loja Física
487,Lucas Costela,17,PE,Pernambuco,Nordeste,564,2023-07-03,SKU-69331,Casa,Organizador de Gavetas,7,136.47,955.29,Loja Física
488,Emanuelly da Rosa,7,DF,Distrito Federal,Centro-Oeste,494,2023-04-17,SKU-59806,Casa,Jogo de Lençol,2,498.24,996.48,Online
488,Emanuelly da Rosa,7,DF,Distrito Federal,Centro-Oeste,603,2023-09-02,SKU-31191,Esporte,Esteira Elétrica,3,1862.8,5588.4,Online
489,Elisa da Luz,27,TO,Tocantins,Norte,118,2023-04-30,SKU-67575,Esporte,Raquete de Tênis,1,379.94,379.94,Online
489,Elisa da Luz,27,TO,Tocantins,Norte,781,2023-04-29,SKU-69331,Casa,Organizador de Gavetas,8,136.47,1091.76,Online
489,Elisa da Luz,27,TO,Tocantins,Norte,805,2023-11-09,SKU-22668,Brinquedos,Carrinho de Controle Remoto,1,273.79,273.79,Online
490,Joana da Cunha,17,PE,Pernambuco,Nordeste,850,2023-03-12,SKU-26147,Esporte,Skate,9,157.01,1413.09,Online
493,Nicolas Porto,14,PA,Pará,Norte,473,2023-09-21,SKU-79560,Brinquedos,Patinete Infantil,9,131.58,1184.22,Loja Física
493,Nicolas Porto,14,PA,Pará,Norte,636,2023-04-18,SKU-47220,Roupas,Tênis Esportivo,3,164.48,493.43999999999994,Loja Física
495,Melissa Moura,25,SP,São Paulo,Sudeste,782,2023-11-21,SKU-94109,Brinquedos,Kit de Cozinha Infantil,2,136.43,272.86,Online
495,Melissa Moura,25,SP,São Paulo,Sudeste,824,2023-05-04,SKU-49210,Eletrônicos,Tablet,3,715.28,2145.84,Online
496,Amanda da Mata,1,AC,Acre,Norte,72,2023-04-26,SKU-37178,Eletrônicos,Carregador Portátil,6,53.67,322.02,Loja Física
496,Amanda da Mata,1,AC,Acre,Norte,891,2023-01-15,SKU-10344,Brinquedos,Brinquedo Educativo,1,79.47,79.47,Loja Física
497,Isabella da Luz,24,SC,Santa Catarina,Sul,21,2023-05-14,SKU-25095,Brinquedos,Jogo de Tabuleiro,4,190.34,761.36,Loja Física
497,Isabella da Luz,24,SC,Santa Catarina,Sul,910,2023-08-26,SKU-91071,Roupas,Sapatilhas Femininas,6,150.05,900.3000000000001,Loja Física
498,Vitor Gabriel Pereira,18,PI,Piauí,Nordeste,121,2023-04-02,SKU-56131,Roupas,Shorts de Verão,3,112.14,336.42,Loja Física
498,Vitor Gabriel Pereira,18,PI,Piauí,Nordeste,424,2023-06-17,SKU-37178,Eletrônicos,Carregador Portátil,7,53.67,375.69,Loja Física
499,Mariana da Paz,14,PA,Pará,Norte,117,2023-01-25,SKU-20895,Casa,Espelho de Parede,10,226.92,2269.2,Online
499,Mariana da Paz,14,PA,Pará,Norte,184,2023-03-07,SKU-53822,Brinquedos,Quebra-cabeça,5,122.47,612.35,Online
499,Mariana da Paz,14,PA,Pará,Norte,257,2023-09-01,SKU-19290,Esporte,Bola de Futebol,10,184.44,1844.4,Online
499,Mariana da Paz,14,PA,Pará,Norte,364,2023-12-30,SKU-79560,Brinquedos,Patinete Infantil,7,131.58,921.0600000000001,Online
500,Francisco Correia,24,SC,Santa Catarina,Sul,417,2023-06-13,SKU-37178,Eletrônicos,Carregador Portátil,9,53.67,483.03000000000003,Loja Física
500,Francisco Correia,24,SC,Santa Catarina,Sul,609,2023-11-24,SKU-37178,Eletrônicos,Carregador Portátil,9,53.67,483.03000000000003,Loja Física
